User-ID,Location,Age,username,passwd
234724,"t.o., ontario, canada",27.0,cCyUFfuXrdaR234724,PAWiRq2woIBjF
234725,"tehran, \n/\""a, iran""",23.0,hUdJWkOgk4IM234725,d7OQVuZX6TFhb
234726,"tehran, tehran, iran",22.0,kaCVkkBXm8pF234726,RRz1QDBbUSG@m
234727,"qu`appelle, saskatchewan, canada",,EvMh3xjDaKku234727,vvmZ5HGeHKq@
234728,"pozuelo, madrid, spain",23.0,ozp6JcyAHC6H234728,Kjeyxid7#H4
234729,"arteixo, galicia, spain",39.0,vCbhsBCS9BA2234729,#3TcsPNK6g
234730,"madrid, madrid, spain",24.0,4Odw6F7UKFcX234730,L@C2Yuj78f65
234731,"schaffhausen, valle d`aosta, switzerland",,wP3Mm1kkeK9z234731,nDWuWYFN5U
234732,"alicante, alicante, spain",20.0,AId7L55bV2xb234732,jPbiSrTlXx
234733,"burnaby, british columbia, canada",20.0,xkfi12XkJBdn234733,MM56QFOHc2Sx
234734,"warren, massachusetts, usa",,YLE5LYzQhukB234734,fLx4RPrz5GRL
234735,"london, england, united kingdom",32.0,UGLTK4yeYHba234735,o1YYXOuraj9s6
234736,"philadelphia, pennsylvania, usa",14.0,GMqkZklcjPhz234736,1BEqbfHkbVANs
234737,"ramsey, isle of man, united kingdom",64.0,dQIFfHCschkO234737,2LOpORiScxnkl
234738,"braga, portugal, portugal",21.0,tYevxUZyFQN1234738,aZMScrTDuV4ah
234739,"rugby, england, united kingdom",21.0,CBaRYHvob2V6234739,A9JJuZL6wBx6D
234740,"lexington, kentucky, usa",21.0,HCLOyfOXSxO6234740,MpISYislIZhuh
234741,"amsterdam, noord holland, netherlands",,skNxPnnftSie234741,EYr59res1L
234742,"rolling meadows, illinois, usa",24.0,habB7ckUG2pP234742,T3ryvwcDG#P@S
234743,"hampton, virginia, usa",,Tcb7Xs76pLeL234743,4EwmklRykh
234744,"richmond, california, usa",,jnAvtRxgNWgH234744,SdhG5cesq@x7
234745,"mallorytown, ontario, canada",,v1ICQplOdpXe234745,kUM2oAV1UluWI
234746,"austin, texas, usa",,drHFrQJxQpuk234746,lbi6TVhpdg
234747,"canberra, act, australia",,OiGTGorHqeqI234747,KUKz34jqvcpKJ
234748,"victoria, british columbia, canada",,mojQtdqzdIhR234748,RCwgSkUYTDwP
234749,"calgary, alberta, canada",28.0,jNOKm8CQwgwT234749,GRqdT@CZ2Kxo5
234750,"durham, north carolina, usa",46.0,sOA81FV8wQ9W234750,A31RRoTS@W
234751,"council bluffs, iowa, usa",20.0,vARndOZkoR7b234751,hBYMBtuxEh8K
234752,"pickering, ontario, canada",18.0,QaQlP1PJ37XQ234752,LsE4qABFPKkGv
234753,"tuscaloosa, alabama, usa",36.0,ooY6IiJIIRSJ234753,ikZWpGwo5
234754,"walled lake, michigan, usa",16.0,HhtxrxhnNQSj234754,UYKZoN5WZ
234755,"las vegas, nevada, usa",35.0,oXZpyS4BU1m2234755,5S#sT48pxK
234756,"el paso, texas, usa",,Dc39iJkHbGjb234756,xMJvagcu3Dbd
234757,"myrtle beach, south carolina, usa",17.0,VDARnZpyzxAB234757,PLAd6sT@TZL
234758,"victoria, british columbia, canada",54.0,RDXlg6kxxSb8234758,n9cHByfke
234759,"enderby, british columbia, canada",,y73AbkSVAGUd234759,KVG78UV5RG2
234760,"leiria, n/a, portugal",17.0,uGBG7KlvCUKY234760,nCd861N7SU#m
234761,"venice, florida, usa",14.0,stY9ZlrmXVGw234761,yUegx5uvd
234762,"boston, massachusetts, usa",22.0,27651bb9iFjM234762,mmQDr@#3s
234763,"san jose, california, usa",,XRwexUFhFY19234763,84WsRo#Vb
234764,"lousiburg, north carolina, usa",14.0,7dv1Yi5auT91234764,WrhQrEtOonhzG
234765,"kuching, sarawak, malaysia",28.0,2g8a3btbhGtg234765,XoolpLrJ7@nfk
234766,"somers, victoria, australia",50.0,G3bTdK1P9GJ7234766,R6AEATVcHk
234767,"sacramento, california, usa",,W4EfBOxa78su234767,LWCtJv5PKi
234768,"douglas, isle of man, united kingdom",,CBWXAfMjmrv7234768,SQNAjH91s1ixq
234769,"kota kinabalu, sabah, malaysia",48.0,FvsUv3VkwjTl234769,LVSatr9ACO
234770,"aurora, illinois, usa",,C6mOupBCLYTK234770,Wjqa7FP@unex
234771,"gold coast, queensland, australia",17.0,etqbbGInuWcE234771,2bqaeFu6jv
234772,"canberra, australian capital territory, australia",42.0,VPwp5igYyWYQ234772,#g4EUmvNuj
234773,"somerville, massachusetts, usa",,7Inwf3V6NhPE234773,unftcyzxB9
234774,"patna, bihar, india",37.0,pugSHGXquHQc234774,abaO4vtiEhcwB
234775,"mount desert, maine, usa",71.0,Ky9VkZKCulAX234775,B#RpiTTG2
234776,"columbia, missouri, usa",,Bv9P2WzGYSem234776,6jovG49mJVMik
234777,"carmel, indiana, usa",24.0,EwP69i7VHkGO234777,ixGs@tM6iNPI
234778,"newcastle, new south wales, australia",15.0,yHVQR5kh153K234778,MuR5xnGnLFl
234779,"north vancouver, british columbia, canada",29.0,1GnKbk5al9ee234779,SaGdzDy3wfHr8
234780,"novi, michigan, united kingdom",16.0,Ud9lJapFPnO1234780,raH#q55G3XTBe
234781,"east malvern, victoria, australia",45.0,B699Ox9vV2kn234781,@YeqwSnya
234782,"novato, california, usa",19.0,e4oB2nDTXYaj234782,E9jFjXD9chKQq
234783,"lewiston, maine, usa",,5kBh1cdqGXLE234783,#6Bv8#1X6eXy
234784,"melbourne, victoria, australia",17.0,k35kfZkVIPCc234784,vNBciQg89F
234785,"jacksonville, florida, usa",,Nz2696vo8GwN234785,D7lZjNn#CZL
234786,"new sarepta, alberta, canada",,AwzcxoRTIGPN234786,hHlWsZXaYS
234787,"amadora, n/a, portugal",27.0,cis3lcS96Ixz234787,8SQCR2EOK
234788,"towson, maryland, usa",40.0,mTLi15iO4UH6234788,BWEl84l3Q
234789,"hurley, mississippi, usa",40.0,TmTlBcVAIpL9234789,CeiElr7ph
234790,"atlanta, georgia, usa",17.0,d7NtGafB8l4l234790,dvatmlu3FIS
234791,"mumbai, west, india",,AVM7PRJWedYE234791,fK9vrEYUO7rU
234792,"barcelona, països catalans, spain",20.0,8rhOs5K8O87Z234792,8ABCttXlXn
234793,"ossineke, michigan, usa",19.0,LSwj8lLKKUY4234793,MaMHZKiOylNu
234794,"sesv.kraljevec, n/a, croatia",39.0,tqRYrBeLPio3234794,WGcITDxNvwN
234795,"guiyang, guizhou, china",,qq5Ue3w3s5R7234795,Qb8lv5242SAl
234796,"nürnberg, bayern, germany",37.0,wTJxK2ZkRM3W234796,uvt6Hj@UHF7b
234797,"can pastilla, illes balears, spain",56.0,9ShOkEsL5bxJ234797,cqnXdGLAR3kL
234798,"baton rouge, louisiana, usa",,9TVoDuNNKyxi234798,jjPzuhDRU
234799,"tampere, pirkanmaa, finland",22.0,atZvPD6QpUx8234799,RQdyr3n3Zbdy
234800,"stockholm, älvsjö, sweden",,Iue6zUrFgqr2234800,Q3AHiweLOvjFK
234801,"copenhagen, n/a, denmark",,rmsUqadKK9g9234801,MR3SQhCVv7j
234802,"las vegas, nevada, usa",25.0,9i5PnFvInGmr234802,mbvr5271NBlfx
234803,"ourense, galicia,",35.0,oX2EBEEpvFiG234803,DyIVG@9@#1sA
234804,"hochdorf, n/a, switzerland",,bgHuDEA3apQR234804,bX4bKuT9t
234805,"berlin, berlin, germany",35.0,QzTyancH3DaI234805,ZApnzeJ1C
234806,"fredericton, new brunswick, canada",,Li1vUFuoYMkS234806,HnEHZ#Jvc
234807,"copenhagen, n/a, denmark",32.0,eIOxGNH4Hwrm234807,oXlLcPBnF
234808,"kelowna, british columbia, canada",40.0,OWkXmnHm6rgR234808,t2zQ@K2K@w
234809,"citrus heights, california, usa",,xf4LYANPCsWE234809,ioUyglpmmoE
234810,"hamburg, hamburg, germany",,rk9PrY5e3DJ1234810,dqriNV7Go
234811,"sant`antioco, sardegna, italy",,SPQ1Jkcqey59234811,p52gmMJsFSqq
234812,"boca raton, florida, usa",30.0,eGXfTfDSaupd234812,CQLv7zdCoQOG
234813,"costa mesa, california, usa",,HAtiUrNpCvtF234813,YQ3Xhsw4kv
234814,"london, england, united kingdom",,MVpSjWHfzqb8234814,ax#DYvuTNk@
234815,"winston-salem, north carolina, usa",,VaclolhxoVMX234815,TmVCow#Dqfj
234816,"naucalpan, estado de méxico, mexico",30.0,RcDGV8TUsSI6234816,wz3yP6RWXm5
234817,"humboldt, iowa, usa",,ZmE5worG7JR9234817,OVr8W3AW2
234818,"heidelberg, baden-wuerttemberg, germany",,k6SIa88HZfDi234818,kDcIjOTwQ
234819,"kansas city, missouri, usa",,wrJJ32l3RkdK234819,uwp2VKOOQ1
234820,"brooklyn, new york, usa",39.0,1cmOk5PcxkjW234820,9toViPAWB
234821,"tucson, arizona, usa",14.0,w7UcbnROMOLr234821,S7qfwZwo8Yu
234822,"pollensa, islas baleares, spain",22.0,rkEwOGOzm6Yn234822,BksaGyu5t7I1
234823,"fairbanks, alaska, usa",,DeE8BgdYZqzP234823,lm5y11eRmvaq
234824,"stuttgart, baden - wüttemberg, germany",,6tuheoZGLzBl234824,IGelqFCYdDcFz
234825,"ottawa, ontario, canada",,kR8oeNwQa7Br234825,8nhbbSxRQZ
234826,"jersey city, new jersey, usa",20.0,TvpavirNBETw234826,98LL6jv#Lyh
234827,"barcelona, catalunya, spain",46.0,CJ8pnJ4nZPPl234827,KSXrfZEdfP
234828,"fairbanks, alaska, usa",,lvrJ4sLoSuCr234828,SY3fTsE3Po7
234829,"meadville, pennsylvania, usa",62.0,j7R5hqJKgbiW234829,g3uHn7A5Qs
234830,"rouen, n/a, france",31.0,79ubM4fHeswj234830,7aAJJMHluO
234831,"tunnel hill, georgia, usa",48.0,pdUHiOp9bfkh234831,s9t9lbQHX4v
234832,"haarlem, noord-holland, netherlands",,iGZeBZR3QCWi234832,PMqde6DHXZ
234833,"mckinleyville, california, usa",,D1gAdnubLVDD234833,bVfbJ8jZKxZ
234834,"apex, north carolina, usa",,LtxE8zs5o3rb234834,uYZJK@ep6g
234835,"watchung, new jersey, usa",14.0,GXLy1GRlxSd9234835,uXMRplTDaM@LE
234836,"los angeles, california, usa",61.0,omRU2pb4sGbF234836,LO7W9mt64x22I
234837,"manchester, lancs, united kingdom",,w17q94hAjGja234837,8nBzjS#sFQI
234838,"aurora, illinois, usa",37.0,nFzjwMEUffLN234838,iDwqDHKegK
234839,"jersey city, new jersey, usa",23.0,LxPATtBTBO6Q234839,5uTtEVuoY5I
234840,"palma de mallorca, baleares, spain",39.0,2KVagNuS6GQg234840,ZdEWwje4W
234841,"sydney, new south wales, australia",29.0,WwFr1afqRpmg234841,96F1aS4zpbBa1
234842,"hyderabad, cg, india",26.0,SaTRTdslH1yJ234842,H2U3T36ZbSD#V
234843,"middlesex, england, united kingdom",14.0,7E1SZciDibN1234843,dxSE7Hc6p
234844,"thessaloniki, makedonia, greece",28.0,c4augTDezvjn234844,hMwsbFoCuug
234845,"san diego, california, usa",22.0,u5IfAXrlwqNz234845,2QG1ljrqQlaz4
234846,"brampton, ontario, canada",,F8RmQxBPkQVq234846,dEr5tAnrozM
234847,"istanbul, n/a, turkey",43.0,vopcvzJVDGaT234847,isvM5n#ww2ChY
234848,"cambridge, massachusetts, usa",,7oal2ouMGVdM234848,gORhGA2QMOfI
234849,"boston, massachusetts, usa",,MaOGVjvnQbDp234849,RyGvNzZT#T
234850,"olathe, kansas, usa",20.0,hERiuMQjoGr8234850,r9dU4879Ka
234851,"burnaby, british columbia, canada",26.0,dqy3z5qDzFrY234851,u@#22C@y32NtT
234852,"marathon, florida, usa",47.0,Jh5eGpP8R8zm234852,HmTlDXDgO4Y
234853,"borovnica, \n/a\"", slovenia""",35.0,ouUlhTNWOhX2234853,phz4fD5fbSGfk
234854,"alajuelita, n/a, costa rica",,IH5n3QHQwZ9Q234854,ZqXn2wYPzOWF4
234855,"lausanne, vaud, switzerland",38.0,o3rNBYgq2ng6234855,7uNuW#fmPdkUe
234856,"santa coloma de gramenet, barcelona- spain, spain",21.0,CYAX4Wt36qg6234856,MvlGNudgh#tXm
234857,"eschershausen, niedersachsen, germany",37.0,VG2sgldXi3Kz234857,T@37DkJyvyr
234858,"munich, bayern, germany",28.0,JYh4bmFEYPT5234858,h27PZTTDr
234859,"essen, nordrhein-westfalen, germany",,6zSN3qkCmhNn234859,F8hDfXbwXE
234860,"barcelona, catalunya, spain",27.0,15ow1gMg6DMp234860,ZdszJX5uYVra
234861,"enfield, middlesex, n/a, united kingdom",35.0,yB1kS9jbba4R234861,nBwjW@DDHH4
234862,"richardson, texas, usa",27.0,flaSeBrzfXhI234862,FXwE9NRIf
234863,"sondika, n/a, spain",43.0,ZHPyFtYS1UBr234863,lNd@HH19eOjUR
234864,"coeur d`alene, idaho, usa",,2rQn84GIuKZ9234864,hnYHb7Scg
234865,"berkeley, california, usa",,zSFCLlZhMowI234865,ZrCyXvd1T
234866,"leverkusen, n/a, germany",47.0,rxepsobLZOey234866,go2A6qTZl9d
234867,"bronx, new york, usa",,2sGOQoruAnFD234867,#my9OF3jL
234868,"jeffersonville, indiana, usa",31.0,TwKCP28dqmP7234868,bsgLCYjKg
234869,"chiloquin, oregon, usa",,34TdkzHhiAaN234869,QFjfgUhI9y1
234870,"wien, wien, austria",24.0,IuH7fpcW6psI234870,@lcT3b@U8F
234871,"figueira da foz, alabama, portugal",16.0,zhtLpLkG4v4a234871,kIrhmQTfUeand
234872,"amsterdam, n/a, netherlands",30.0,OI4O5e7TrnkY234872,#zI26RFjiJ
234873,"vimercate, lombardia, italy",,H2fbbJba5BWH234873,hi6A1gzeHzm1#
234874,"munich, bayern, germany",30.0,IZ4HFKzO7L5p234874,x7NgM4dimt
234875,"campinas, sao paulo, brazil",20.0,wW7D7HvxcdfH234875,ZT3Gw17ETJ1
234876,"tuggeranong, australian capital territory, australia",,vFifJAOwG89z234876,2wkueWRG4Mc1G
234877,"milano, lombardia, italy",,F6LnAu6euqlD234877,SHJn3dGfJ3V
234878,"melvin, illinois, usa",34.0,WSbZstFlMcFs234878,WiZX3ZYeE3n9h
234879,"bellmawr, new jersey, usa",30.0,YWbsfDtWI9ij234879,OMdnbrPcc
234880,"beijing, beijing, china",28.0,xhtbHSOJnPUA234880,U5i7aIAzmMr5h
234881,"eugene, oregon, usa",,Vsmm9cnx65gq234881,#AmxmTZUa4ysT
234882,"lilburn, georgia, usa",44.0,UZi7DDGOO5RR234882,PQDpOkgS@KvhC
234883,"north manchester, indiana, usa",38.0,YloqkrbV94xQ234883,xbSFGvHyr4i
234884,"brigham city, utah, usa",43.0,ISS1KZPtpGBt234884,inao@DzV@qh4
234885,"youngstown, ohio, usa",,VXiBkcz4wx1q234885,ga##AvbRCru3x
234886,"cabot, arkansas, usa",,wB8Ymx3SSPLH234886,eK77jKzHJ8ue
234887,"lacey, washington, usa",15.0,tOKa3J5RHIBA234887,5K8VPtxkkVZ
234888,"st. louis, missouri, usa",,QEdLaQfZIoPS234888,gNvcrcSrA
234889,"newark, delaware, usa",59.0,Q2KKqIchffSd234889,Ss2bazMQC@v
234890,"salt lake city, utah, usa",,Sek5m2MHamp1234890,rq7qI7Akp
234891,"prahran, victoria, australia",37.0,JQVDwaAlZVEP234891,59i#RESVu
234892,"evans, georgia, usa",50.0,BFxaJ2L6hTFG234892,oZTvpdATod2L7
234893,"orlando, florida, usa",41.0,BbhMiB4GJSLx234893,5Ug@7hBFoJ
234894,"moorestown, new jersey, usa",13.0,pXabgSMOwaOJ234894,d@nhWEgNt@
234895,"seattle, washington, usa",,nWohFupGyEGR234895,#f2oyHw5LMF
234896,"kingsport, tennessee, usa",29.0,MiF7IErnRfaQ234896,qQAZCoKnJcK
234897,"auckland, auckland, new zealand",54.0,NY7aISI7NczX234897,q7IGaG4dvd
234898,"goodlettsville, tennessee, usa",,QAgcPl2fqVka234898,8NBR7XjNpU5
234899,"yucaipa, california, usa",58.0,KtLuwikFbDEq234899,JY@XXQvPk
234900,"pasadena, california, usa",,aPtyIlWPhfcV234900,gF6CsyZ6aQEy
234901,"irmo, south carolina, usa",49.0,OkXvFZldmTGW234901,NgUECSEx18F
234902,"rapid city, south dakota, usa",,zSWqBY8zqtHT234902,aLgSlfhkz
234903,"torrance, california, usa",,nc8c3rW1pDnt234903,HwHMNxFNsxsM3
234904,"sunnyvale, california, usa",53.0,SOARaMLKpjma234904,nOE6Xoy5jZXR
234905,"kerrville, texas, usa",,QYEvQB4rHFPc234905,D6TmaiDXOVQs
234906,"hudson, massachusetts, usa",32.0,iQPgv9Iu1gOw234906,5Z6GPMrtu#I61
234907,"new york, new york, usa",,gUhqldMX8QuS234907,HqoMD3cEpAwD9
234908,"seoul, seoul, south korea",25.0,ADcWIDwK3xtC234908,ulYYthm6Q7
234909,"repaire, monts liang, china",48.0,xWpdM4zVtzKg234909,cQybuMlXCd#X
234910,"pisa, toscana, italy",,a3p8qTZk6pzG234910,2GG7dAi9DTsw
234911,"santa cruz, california, usa",42.0,oR32Tq3A54Nn234911,keiAxWltKe1GY
234912,"holland landing, ontario, canada",31.0,BJnGoTolG5Iw234912,DA4G9lEEpEP4
234913,"munich, bayern, germany",,4yiy2ijIXP4F234913,2YJJ#W6QJw9E
234914,"los angeles, california, usa",17.0,IuCxWVHrB8I3234914,Ukp4LGC7wH
234915,"vanderbilt, michigan, usa",18.0,wknjRGiKZl9r234915,BhqjQ#cwj
234916,"winston-salem, north carolina, usa",19.0,Au3VEX5sF3gf234916,z5s2P@jOJlf
234917,"burlington, ontario, canada",,yL7hl4WyssaZ234917,nwK1jdAjswy
234918,"comox, british columbia, canada",,RAzRWIXlpjfq234918,GFzFL9Mzio
234919,"orlando, florida, usa",,BBgXpwQN8mD2234919,FEtoAQnPP
234920,"auckland, n/a, new zealand",14.0,ajgeUNLrDZdP234920,tA1BP4#2Nz
234921,"sleepy hollow, new york, usa",27.0,iyEfxBnXMYq7234921,1ourZ2oayBqh
234922,"regina, saskatchewan, canada",,O6mKeNYHRiaq234922,VBT7C6F7pPp
234923,"avon, connecticut, usa",,pf2jWSh2smyN234923,IzL2F2t8C7fD
234924,"rochester hills, michigan, usa",71.0,oDsargNInNPh234924,QhnxRNmN4sT
234925,"hudson, ohio, usa",51.0,A5nRaFIKHdtk234925,Ffgv#PyirKX
234926,"spokane, washington, usa",,d3Hx71ywmQ4x234926,NYdD1aFu#MOE
234927,"santa clara, california, usa",,RVvYbWBARcuZ234927,NxZ2K7Njq
234928,"winchelsea, england, united kingdom",43.0,v3syLCRKDBNq234928,bUizRmLSxcvO
234929,"akron, ohio, usa",,qGBVyMTY5UBG234929,2itzshuSR1FuT
234930,"corvallis, oregon, usa",42.0,Xh3K9ncQ7kq9234930,CzKpXRkMc
234931,"downey, california, usa",,nLXZySzF4N87234931,vceVjAohZdI
234932,"shanghai, shanghai, china",,WgmbCAx5sKap234932,XleuILSq#C
234933,"s.bento - lisboa, n/a, portugal",25.0,EJIk4wbyFZfu234933,C9VF8H@V3hYi
234934,"san lorenzo de el escorial, madrid, spain",29.0,ZYIQgKfxS3fN234934,#cwvKlPcKD9e
234935,"hermitage, tennessee, usa",,RhULk8ddCRE3234935,Bz@RYWq64
234936,"lisboa, lisboa, portugal",28.0,3HYEFpPhd925234936,GQm85UZNrg
234937,"manteca, california, usa",57.0,lONr1zibBlCO234937,i#@N9CFuu
234938,"topeka, kansas, canada",,r9yF15zmth2O234938,Y3nvSD2f#
234939,"pune, n/a, india",19.0,f2avdpkzuxbg234939,Z5aYkoZ8tgKca
234940,"newport, rhode island, usa",,9HxEnsbsOBjT234940,PdMI1i7oaVP#f
234941,"luxembourg, sandweiler, luxembourg",28.0,xecNWifDGZwI234941,rqXE@Lq94TyM
234942,"cernusco, milano, italy",,aINcT4cSw6mI234942,SqDnXhbDA
234943,"badalona, barcelona, spain",14.0,aFbIal3X7JSI234943,KtiiOgHA4AXXS
234944,"montreal, quebec, canada",,mb83L4QKbCzT234944,XXbCA56Fqi
234945,"león, león, spain",22.0,EDgpBIeiDkvV234945,uh8F@WtF7uyiN
234946,"suva, south pacific, fiji",20.0,GwjsfernJTsx234946,Ax22vHvz@R
234947,"northampton, pennsylvania, usa",,X65MGZ4rI9eh234947,18wowQLo#gl
234948,"hiram, georgia, usa",,OdlIWEfhtZRE234948,5VyoJKSpsV
234949,"vicenza, veneto, italy",,3ClNmZiskwhG234949,4Kw1uSZKJfFoE
234950,"ontinar, zaragoza, spain",26.0,f5pBXaEXycL4234950,vfqZ5lQT@z
234951,"st quirze del valles, catalunya, spain",24.0,tRoQHr3lr67K234951,QUPjTWW8K17w
234952,"roma, lazio, italy",17.0,CetbQvALqjVL234952,RcA2941L5
234953,"glendale, california, usa",,yHKov1bUHgSA234953,lxdL1KjgJA
234954,"santa maria da feira, aveiro, portugal",26.0,AmYeimtA7JWH234954,c1xOKuz449tr
234955,"n/a, n/a, hong kong",23.0,13Z3BGQxWJ2t234955,JlKxzbrhGO
234956,"la carolina (jaén), \n/a\"", spain""",24.0,Zghzu2YkmSho234956,ia#G#CExwAlh
234957,"laval, quebec, canada",,2KbDJ21IcdNq234957,tZgW1b37nHu
234958,"gtr manchester, england, united kingdom",33.0,SCnewNh7oQaC234958,U4czKewiPyM8M
234959,"oviedo, n/a, spain",35.0,LIqHCfczAMpx234959,1MkhFz2#iSi
234960,"barcelona, barcelona, spain",31.0,LducKl2NZ8sS234960,uYdVUiueJM
234961,"st feliu de llobregat, baden-wuerttemberg, spain",31.0,FsBXMCRcnZqf234961,KCqsbFH#AjoP
234962,"newark, ,",,uedU2JAL6Qiu234962,iIegZJCK62
234963,"bangalore, karnataka, india",,6oAmMqCZKpDq234963,VFjRhAvuX
234964,"dracut, massachusetts, usa",29.0,MgyRsWx9ucg8234964,wF@Edw@vI#Vx
234965,"gary, indiana, usa",,sqvPTSflKZuk234965,ftyPvnIf5J2
234966,"southampton, england, united kingdom",37.0,iOhdf7ctHk9o234966,Qx@kWcaaK#bGp
234967,"peralta, new mexico, usa",,MR2icccgXfkS234967,21lF9ByKMmD
234968,"rain, bayern, germany",33.0,5kLyzavZJAmW234968,fwIlW#@a4y1V
234969,"vilanova del camí, barcelona, spain",29.0,WiQqPnUckwnQ234969,HN1TN8Tk@5Y
234970,"sordio, lombardia, italy",,BXwhj2XUSU7K234970,XLAgxIPTfsJ
234971,"new york, new york, usa",,CDg7ZftcJcDQ234971,ZiEBOhfVNa
234972,"barcelona, catalunya, spain",15.0,h6BMKv3ovsiy234972,Ll9MQOmwBm
234973,"valencia, valencia, spain",30.0,9mLOOpIvIN34234973,DYL8CfZ81
234974,"bilbao, pais vasco, spain",15.0,DRtCz522E6Y8234974,3jUZR@xg1gTfk
234975,"kamloops, british columbia, canada",,Tc4TdtDrEjyN234975,xesGye2C1k
234976,"dallas, texas, usa",33.0,d58w7dlo7Jqu234976,X8urcZqn8m8
234977,"sevenoaks, england, united kingdom",47.0,Veiqgqd777PD234977,CFx6TYUvx7
234978,"badalona, arkansas, spain",26.0,B4fep7FAEcZs234978,4g4jB8EmE4Ir
234979,"pordenone, ,",28.0,n9zdAXaaoYVJ234979,u6cpRQfCJ
234980,"treviso, veneto, italy",28.0,cXaTT8PRjvKH234980,j6jpTdtTbQ8Rk
234981,"evansville, indiana, usa",31.0,aSseWACDeVJs234981,FL35YrsLg
234982,"loughton, n/a, united kingdom",24.0,T4QWRPWzVwvP234982,iVxLhFHbFxq
234983,"seattle, washington, usa",32.0,8ZqIseJOkn1H234983,LCoeZ3FYVk8S
234984,"los angeles, california, usa",22.0,PKxAY6laB8eZ234984,wfxiLRpwPL
234985,"mount helena, western australia, australia",36.0,H7FfkEFAjGBH234985,BCKGgQM9y
234986,"renton, washington, usa",41.0,4Bg3VV8K5zJ2234986,Tpqr86zDir@
234987,"düsseldorf, nordrhein-westfalen, germany",,ZzxRSiZfLHPc234987,VZ9HN73W6@aYl
234988,"minneapolis, minnesota, usa",19.0,p41aOOAH52JV234988,kj5Qyjr8bw
234989,"danville, california, usa",20.0,uCXftZJaIWbp234989,lsp53NWZHXOZf
234990,"eskisehir, n/a, turkey",25.0,3EeD7HdTu8vp234990,ONsVV4YzYz@pn
234991,"saratoga springs, new york, usa",,Ox84B3DSkaUB234991,qnN5diPeDEqLz
234992,"hn, trentino alto adige, vietnam",20.0,nkgPjrs1XmsR234992,RgdIB86GO4wWN
234993,"barcelona, cataluña, spain",23.0,sdExqtfJ4u8o234993,HrlsBlSyV3
234994,"bologna, emilia romagna, italy",,J8kZp4lWByct234994,yDJFIT#Bd
234995,"roma, lazio, italy",17.0,1BUkwsCkRYGI234995,uIO365Bi2#i1
234996,"barcelona, catalunya, spain",29.0,CcnnybhspRAB234996,SF92Uoua332Nl
234997,"paranagua, parana, brazil",24.0,2yurev3z4cNF234997,IUIOaCG9@LSd6
234998,"pensacola, florida, usa",44.0,CwndlkCMT9RX234998,AGXh65fzNnHC
234999,"aldeia do bispo, sabugal, portugal",22.0,w74tl3SX8uQ4234999,RO@xIVddh
235000,"bilbao, pais vasco, spain",30.0,4u1QBgb6uKCM235000,HIhB7BqPsW
235001,"chandigarh, ut, india",,etHcSE7d1HzS235001,MItTDIDrC426
235002,"córdoba, córdoba, argentina",39.0,4e7r1Rrnl24a235002,lHeJO53pTLG
235003,"córdoba, córdoba, argentina",39.0,4xpRdaju6sdR235003,pJCf1MPfT
235004,"el dorado, kansas, usa",,dfgLL2q1sbDH235004,TPtklxOXDz4xc
235005,"salt lake city, utah, usa",,pIXFzmmJtwXG235005,JEU2yEtC5@Gy2
235006,"zagreb, croatia, croatia",20.0,uj9nVe9dMRbe235006,ijtkylbMC
235007,"london, london, united kingdom",,WdIOzoy4fZof235007,ILgMXqzyYSsn
235008,"burlington, ontario, canada",28.0,bqjezupT6Rsj235008,DZQjiUWOep3
235009,"the hague, zuid-holland, netherlands",30.0,m5sj6Wc87kXG235009,YDYOemQNWF@
235010,"burlingame, california, usa",,BnZ84yrYvDJr235010,QxVlG4IswUq4
235011,"seattle, washington, usa",,PpgPnvrBDrGH235011,bcMwUoWJFPiA
235012,"valencia, california, usa",,Eh483mCpbbJk235012,5y3SCMQ@cch
235013,"n/a, n/a, israel",,Tc8fMkYQ7Rtj235013,XXW27y@gdJx
235014,"fort worth, texas, usa",32.0,B2r8rOEhP6vp235014,3DI1KgYNpq7I
235015,"vancouver, british columbia, canada",,CYjPhL1mOsPW235015,ExFcQYzPd9k
235016,"nürnberg, bayern, germany",36.0,rFkQeKIrDeRb235016,pFf@eLEHT#iLk
235017,"washington, dc, usa",29.0,TyNSkFzeYx5t235017,EsQmR@sVfCa
235018,"ellingen, bayern, germany",20.0,QcbmwOQQMKbL235018,uTV9OWmDd6s
235019,"burlington, vermont, usa",23.0,wfnDUUATw1hO235019,VlAIAK7pq
235020,"conway, south carolina, usa",41.0,SN5Ad5IvRdAg235020,ONe7bx4ZT3e
235021,"toronto, ontario, canada",,Bpt4J7ydryZD235021,kEqjwPOIV
235022,"merate, lombardia, italy",28.0,Sc388CcoJpht235022,DbQ7ReqwFq
235023,"zagreb, n/a, croatia",20.0,FhxgMUaAfzv4235023,uZXY4spH64xU
235024,"carlsbad, california, usa",,58kqZexqau7B235024,uVF3yJ8j2n
235025,"london, england, united kingdom",46.0,Dfj5Y5ZFrJ53235025,ROAHJKgrubN
235026,"new glasgow, nova scotia, canada",30.0,CJizIZpCMSJt235026,B#cCeYpxSUuF@
235027,"villanueva de córdoba, córdoba, spain",26.0,saI2Q94o5YOV235027,HfZxntLPo
235028,"glen iris, victoria, australia",33.0,GZlhbHgARXhd235028,wdO@Cd@317L
235029,"berlin, berlin, germany",,GOji9yVyr611235029,B#T#rKrcdn#vL
